frame,n_total,vx_raw,vy_raw,vx_apply,vy_apply,vx_smooth,vy_smooth,vx_kalman,vy_kalman,inlier_fraction,ego_fit_inliers,ego_fit_coverage,ego_fit_score,speed_apply,speed_smooth,n_static,n_moving,n_uncertain,static_fraction,use_vr_comp,compensate_mode
0000000081_89632_000000000661.bin,475,5.972309684361296,0.9287316841205301,5.8745470104421695,0.9412728623514217,5.8588589884118365,0.941403129406769,5.8745470104421695,0.9412728623514217,0.19745222929936307,93,1.0,0.19745222929936307,5.949478731728879,5.934009479108626,115,360,0,0.24210526315789474,False,kalman
0000000082_02055_000000000662.bin,500,5.8872339750809735,0.4245488564391862,5.878378782594879,0.7852096342380672,5.8702089830794915,0.7346614202197359,5.878378782594879,0.7852096342380672,0.20977596741344195,103,1.0,0.20977596741344195,5.930589454798059,5.916002105086377,133,367,0,0.266,False,kalman
0000000082_14350_000000000663.bin,441,5.910122054205886,0.9051045551185498,5.8882597062612225,0.8225300647129019,5.8801872508610895,0.7772722039444394,5.8882597062612225,0.8225300647129019,0.21889400921658986,95,1.0,0.21889400921658986,5.945431698012863,5.931336627119888,111,330,0,0.25170068027210885,False,kalman
0000000082_26844_000000000664.bin,454,6.04861166955732,0.7551055033428309,5.938739932950258,0.8013042120796847,5.922293355535147,0.7717305287940373,5.938739932950258,0.8013042120796847,0.22444444444444445,101,1.0,0.22444444444444445,5.992555417475477,5.972363568813311,120,334,0,0.2643171806167401,False,kalman
0000000082_39789_000000000665.bin,490,5.983633552571255,0.850266178623261,5.952486167879345,0.8162961574915278,5.937628404794174,0.7913644412513432,5.952486167879345,0.8162961574915278,0.21765913757700206,106,1.0,0.21765913757700206,6.008196983748982,5.99013261558504,121,369,0,0.24693877551020407,False,kalman
0000000082_51524_000000000666.bin,429,5.99468870864581,0.9411593008130273,5.966500789405383,0.8577607154167415,5.951893480757083,0.8288131561417642,5.966500789405383,0.8577607154167415,0.2447058823529412,104,1.0,0.2447058823529412,6.027842492541366,6.009323360751386,110,319,0,0.2564102564102564,False,kalman
0000000082_63876_000000000667.bin,450,5.986990757088071,0.8458710515890304,5.97310411272003,0.8539290210201138,5.960667799839831,0.8330776300035807,5.97310411272003,0.8539290210201138,0.2399103139013453,107,1.0,0.2399103139013453,6.033835224327335,6.018602741306307,121,329,0,0.2688888888888889,False,kalman
0000000082_76741_000000000668.bin,480,5.965429357696508,0.923880040304257,5.9703927050552705,0.8786419570374118,5.9618581893039995,0.8557782325787497,5.9703927050552705,0.8786419570374118,0.2775423728813559,131,1.0,0.2775423728813559,6.034699722541605,6.022965171136786,143,337,0,0.29791666666666666,False,kalman
0000000082_88441_000000000669.bin,470,6.018839523374738,0.9698509491522886,5.985959883832127,0.9079496956167812,5.976103522821684,0.8842964117221344,5.985959883832127,0.9079496956167812,0.24946236559139784,116,1.0,0.24946236559139784,6.054427171964176,6.041174840978068,132,338,0,0.28085106382978725,False,kalman
0000000083_00417_000000000670.bin,454,6.003886627566918,0.8993785527802651,5.9916719492101675,0.9052186403302769,5.983049299007992,0.888066946986667,5.9916719492101675,0.9052186403302769,0.24444444444444444,110,1.0,0.24444444444444444,6.059666123950507,6.048598334878109,119,335,0,0.2621145374449339,False,kalman
0000000083_13046_000000000671.bin,427,5.982972240123441,0.821277989774988,5.988775367095608,0.8772704658960363,5.9830300342868545,0.8713697076837472,5.988775367095608,0.8772704658960363,0.25882352941176473,110,1.0,0.25882352941176473,6.052688152206801,6.046150308969123,119,308,0,0.2786885245901639,False,kalman
0000000083_25419_000000000672.bin,437,5.903281568438857,1.048451174921027,5.962010797951709,0.9308600594663892,5.963092917824855,0.9156400744930672,5.962010797951709,0.9308600594663892,0.23842592592592593,103,1.0,0.23842592592592593,6.0342417257848195,6.032982172411138,121,316,0,0.2768878718535469,False,kalman
0000000083_37674_000000000673.bin,498,5.969055688819496,0.9453167028824916,5.964224060702954,0.9354018403089013,5.964583610573515,0.9230592315904234,5.964224060702954,0.9354018403089013,0.23636363636363636,117,1.0,0.23636363636363636,6.037130547629505,6.0355858035940875,134,364,0,0.26907630522088355,False,kalman
0000000084_04573_000000000674.bin,473,6.0891565426944,0.8843074463658294,6.006268881622413,0.9182065152094465,5.9957268436037365,0.9133712852842748,6.006268881622413,0.9182065152094465,0.25957446808510637,122,1.0,0.25957446808510637,6.076048805179138,6.0648979783581085,139,334,0,0.2938689217758985,False,kalman
0000000084_05793_000000000675.bin,422,6.058071681826935,0.8705372227221746,6.024558122145166,0.9013766304849312,6.011313053159536,0.9026627696437497,6.024558122145166,0.9013766304849312,0.2840095465393795,119,1.0,0.2840095465393795,6.091615581854263,6.078707485871248,129,293,0,0.3056872037914692,False,kalman
0000000084_17565_000000000676.bin,464,6.0387572012346205,0.7956808834462148,6.029301849540019,0.8660650579816526,6.018174090178307,0.8759172980943659,6.029301849540019,0.8660650579816526,0.2685589519650655,123,1.0,0.2685589519650655,6.0911862126784015,6.081582893687664,127,337,0,0.27370689655172414,False,kalman
0000000084_30024_000000000677.bin,428,6.16222950498779,0.8914912008479539,6.0739482464475,0.8746049337690598,6.054187943880677,0.879810773782763,6.0739482464475,0.8746049337690598,0.27058823529411763,115,1.0,0.27058823529411763,6.136593606447786,6.117782168195789,132,296,0,0.308411214953271,False,kalman
0000000084_41557_000000000678.bin,432,6.029313254035662,0.9698620596177828,6.058822746193009,0.9068848021730445,6.047969271419424,0.9023235952415178,6.058822746193009,0.9068848021730445,0.2746478873239437,117,1.0,0.2746478873239437,6.126318071582492,6.1149096623386985,123,309,0,0.2847222222222222,False,kalman
0000000084_54046_000000000679.bin,461,6.155543762247416,0.8169313169282179,6.088478406397417,0.879304136652304,6.074862894126421,0.8809755256631928,6.088478406397417,0.879304136652304,0.23788546255506607,108,1.0,0.23788546255506607,6.151645720447617,6.1384099781011345,127,334,0,0.2754880694143167,False,kalman
0000000084_65673_000000000680.bin,422,6.192135035998341,0.8890594557239283,6.12012904970248,0.8822828378260907,6.104180929594401,0.8829965081783767,6.12012904970248,0.8822828378260907,0.22966507177033493,96,1.0,0.22966507177033493,6.183397334066011,6.167714945964929,120,302,0,0.2843601895734597,False,kalman
0000000084_77538_000000000681.bin,472,6.095178230765239,1.1487421013310075,6.1121427728837725,0.9675713185213248,6.101930254887111,0.9494329064665344,6.1121427728837725,0.9675713185213248,0.24086021505376345,112,1.0,0.24086021505376345,6.188253673900289,6.17535227168363,128,344,0,0.2711864406779661,False,kalman
0000000084_89813_000000000682.bin,477,6.101109620451246,0.9729174134136408,6.108680589235604,0.9692489136085789,6.101725096278145,0.955304033203311,6.108680589235604,0.9692489136085789,0.23404255319148937,110,1.0,0.23404255319148937,6.185096765438295,6.176054966271353,122,355,0,0.2557651991614256,False,kalman
0000000085_01414_000000000683.bin,468,6.156910984869543,1.0801836277159986,6.125881479312751,1.008812674138022,6.1155215684259945,0.9865239318314829,6.125881479312751,1.008812674138022,0.28199566160520606,130,1.0,0.28199566160520606,6.208391652440146,6.194580980337555,152,316,0,0.3247863247863248,False,kalman
0000000085_13910_000000000684.bin,493,6.118931406384285,0.816848421267399,6.123717506687928,0.9490427418751228,6.116374027915567,0.9441050541904619,6.123717506687928,0.9490427418751228,0.2392638036809816,117,1.0,0.2392638036809816,6.196821623027572,6.188809708070533,133,360,0,0.2697768762677485,False,kalman
0000000085_26592_000000000685.bin,474,6.07834278647502,0.9142863494083113,6.109053986753009,0.9378106934699417,6.10686621755543,0.9366503779949242,6.109053986753009,0.9378106934699417,0.24786324786324787,116,1.0,0.24786324786324787,6.180617243435272,6.178278799934315,134,340,0,0.28270042194092826,False,kalman
0000000085_40680_000000000686.bin,464,5.915517008868236,1.2820049726800902,6.057596171428874,1.0293254305956032,6.059028915383632,1.0229890266662156,6.057596171428874,1.0293254305956032,0.18777292576419213,86,1.0,0.18777292576419213,6.144426923495842,6.144781358692467,122,342,0,0.2629310344827586,False,kalman
0000000085_52875_000000000687.bin,433,6.166716600188302,0.7374355424871337,6.094802056757867,0.9298021623210706,6.085950836584799,0.9516006556214451,6.094802056757867,0.9298021623210706,0.2534883720930233,109,1.0,0.2534883720930233,6.16531784842573,6.1598978395024035,127,306,0,0.29330254041570436,False,kalman
0000000085_65580_000000000688.bin,441,6.156903714078781,0.7245882007569276,6.114692239396505,0.8640753628829079,6.103689055958294,0.8948475419053158,6.114692239396505,0.8640753628829079,0.23917995444191345,105,1.0,0.23917995444191345,6.175442284992799,6.168936068324832,125,316,0,0.2834467120181406,False,kalman
0000000085_77776_000000000689.bin,415,6.128453988045058,1.0033124335540868,6.119441425655815,0.9121261447788289,6.109880288979985,0.9219637648175085,6.119441425655815,0.9121261447788289,0.2682926829268293,110,1.0,0.2682926829268293,6.18704594019,6.179049629943315,118,297,0,0.28433734939759037,False,kalman
0000000085_89425_000000000690.bin,426,6.163914864872352,0.9570370554291207,6.133418961063476,0.9262411728689284,6.123388932953077,0.9307320874704115,6.133418961063476,0.9262411728689284,0.23980815347721823,100,1.0,0.23980815347721823,6.202963071166116,6.193718934764416,119,307,0,0.2793427230046948,False,kalman
0000000086_01236_000000000691.bin,446,6.1901090290060266,0.9185465680437003,6.151820192888332,0.9237435535798993,6.1400689569663145,0.9276857076137337,6.151820192888332,0.9237435535798993,0.24829157175398633,109,1.0,0.24829157175398633,6.220787236227346,6.20975422769792,125,321,0,0.2802690582959641,False,kalman
0000000086_12504_000000000692.bin,432,6.184034689194908,0.7287129851002256,6.161993845092532,0.8621509974208057,6.1510603900234635,0.8779425269853567,6.161993845092532,0.8621509974208057,0.2388758782201405,102,1.0,0.2388758782201405,6.222015146985093,6.213398989474685,114,318,0,0.2638888888888889,False,kalman
0000000086_24014_000000000693.bin,444,6.221011490566636,1.050818291289271,6.1814350649138206,0.924300585119857,6.168548165159256,0.9211614680613353,6.1814350649138206,0.924300585119857,0.25229357798165136,110,1.0,0.25229357798165136,6.250157680682868,6.236948365677765,127,317,0,0.28603603603603606,False,kalman
0000000086_35855_000000000694.bin,373,6.201104666634131,1.0443250773203208,6.188199703615679,0.9655786108091993,6.176687290527974,0.9519523703760817,6.188199703615679,0.9655786108091993,0.271505376344086,101,1.0,0.271505376344086,6.263078925375393,6.249614324135086,111,262,0,0.2975871313672922,False,kalman
0000000086_47512_000000000695.bin,440,6.064232244691183,0.9930110816932438,6.147715562643801,0.9745372522794016,6.148573529068777,0.9622170482053722,6.147715562643801,0.9745372522794016,0.25635103926096997,111,1.0,0.25635103926096997,6.224478250845855,6.223408880205634,134,306,0,0.30454545454545456,False,kalman
0000000086_59788_000000000696.bin,427,6.225456330042811,1.1521958085392032,6.17429479209766,1.035277938141613,6.167794229312285,1.00971173828883,6.17429479209766,1.035277938141613,0.27358490566037735,116,1.0,0.27358490566037735,6.260488526379314,6.249896275105386,131,296,0,0.30679156908665106,False,kalman
0000000086_70370_000000000697.bin,430,6.24571029192672,1.2599642414640067,6.198190479402966,1.1104581673471559,6.187273244965894,1.0722748640826243,6.198190479402966,1.1104581673471559,0.26823529411764707,114,1.0,0.26823529411764707,6.296878795116639,6.279500266105114,132,298,0,0.30697674418604654,False,kalman
0000000086_82039_000000000698.bin,445,6.192671644074469,1.0200768761704357,6.196336067668066,1.080088693174226,6.188622844743038,1.059225367104577,6.196336067668066,1.080088693174226,0.2702702702702703,120,1.0,0.2702702702702703,6.289767265058936,6.278615380224627,131,314,0,0.2943820224719101,False,kalman
0000000086_97313_000000000699.bin,442,6.218090474224063,0.9989917439696215,6.203741702570105,1.0524816703886306,6.195989752113294,1.0441669613208382,6.203741702570105,1.0524816703886306,0.2762557077625571,121,1.0,0.2762557077625571,6.292386572574151,6.2833568776098465,129,313,0,0.2918552036199095,False,kalman
0000000087_05009_000000000700.bin,390,6.270295865894862,0.8794566128969578,6.225698848129772,0.9953982937368018,6.214566280558686,1.0029893742148681,6.225698848129772,0.9953982937368018,0.2650918635170604,101,1.0,0.2650918635170604,6.304771519316025,6.29498385543958,119,271,0,0.30512820512820515,False,kalman
0000000087_16859_000000000701.bin,433,6.230600591430819,1.0458052739409016,6.227370193557661,1.0125855413594624,6.218574858276719,1.0136933491463764,6.227370193557661,1.0125855413594624,0.27674418604651163,119,1.0,0.27674418604651163,6.309157551225093,6.300654527435615,128,305,0,0.2956120092378753,False,kalman
0000000087_28582_000000000702.bin,439,6.200170759801696,1.1669893381384029,6.218244445864029,1.0643899320311794,6.213973833657964,1.052017346394383,6.218244445864029,1.0643899320311794,0.271889400921659,118,1.0,0.271889400921659,6.308683691224991,6.302397266318629,138,301,0,0.3143507972665148,False,kalman
0000000087_39470_000000000703.bin,453,6.304821836824789,0.9198486494329818,6.24621269791518,1.0176968291478266,6.236685834449671,1.0189751721540328,6.24621269791518,1.0176968291478266,0.25669642857142855,115,1.0,0.25669642857142855,6.328576451592757,6.319379763797356,140,313,0,0.3090507726269316,False,kalman
0000000087_51113_000000000704.bin,444,6.21067550148076,1.0079337967512312,6.233216320141716,1.0141263714310824,6.2301832512074435,1.0162148283033323,6.233216320141716,1.0141263714310824,0.30612244897959184,135,1.0,0.30612244897959184,6.3151752145853415,6.312517399650422,146,298,0,0.32882882882882886,False,kalman
0000000087_62945_000000000705.bin,427,6.1745701974600795,1.0912287421691491,6.212263261897182,1.041673469022451,6.216279987770603,1.0349683067697866,6.212263261897182,1.041673469022451,0.3054892601431981,128,1.0,0.3054892601431981,6.298991859907638,6.301848640071833,153,274,0,0.3583138173302108,False,kalman
0000000087_75064_000000000706.bin,440,6.234300084117593,0.8076603877235651,6.219658622482904,0.9631407704023038,6.22078501185735,0.9781413270082312,6.219658622482904,0.9631407704023038,0.2814645308924485,123,1.0,0.2814645308924485,6.293790076244765,6.297215783133883,147,293,0,0.3340909090909091,False,kalman
0000000087_86993_000000000707.bin,479,6.2771711925852784,1.0497577100349078,6.238984376041152,0.9922463663847069,6.234881557039332,0.9960454227649004,6.238984376041152,0.9922463663847069,0.27848101265822783,132,1.0,0.27848101265822783,6.317394945393969,6.313941282156503,155,324,0,0.3235908141962422,False,kalman
0000000087_98654_000000000708.bin,456,6.19188864088534,0.9979073323227513,6.223794909443042,0.9940721591607296,6.224133328000834,0.996510900154363,6.223794909443042,0.9940721591607296,0.2599118942731278,118,1.0,0.2599118942731278,6.302682169713748,6.303401435642283,136,320,0,0.2982456140350877,False,kalman
0000000088_10522_000000000709.bin,457,6.033077610181506,1.0890523507110628,6.162316094676074,1.0246895684123491,6.176369398546003,1.0196462627935379,6.162316094676074,1.0246895684123491,0.2549450549450549,116,1.0,0.2549450549450549,6.246929514754978,6.259969444695743,146,311,0,0.31947483588621445,False,kalman
0000000088_22973_000000000710.bin,431,6.181006842885386,0.7290713311066387,6.168435159423696,0.9279086843945309,6.1775287596308495,0.9470025298718131,6.168435159423696,0.9279086843945309,0.2576112412177986,110,1.0,0.2576112412177986,6.237836711760675,6.249694021922183,135,296,0,0.31322505800464034,False,kalman
0000000088_35110_000000000711.bin,437,6.249703469325365,1.0356935565660899,6.197562852558141,0.9665402824300668,6.195572437054478,0.9691752865453823,6.197562852558141,0.9665402824300668,0.29466357308584684,127,1.0,0.29466357308584684,6.272478411997016,6.270918478089114,142,295,0,0.32494279176201374,False,kalman
0000000088_47203_000000000712.bin,482,6.204579166783757,0.7117389345076933,6.199946391210076,0.8799807524819083,6.197824119486798,0.9048161985359601,6.199946391210076,0.8799807524819083,0.27941176470588236,133,1.0,0.27941176470588236,6.262084427618128,6.263522664541526,157,325,0,0.3257261410788382,False,kalman
0000000088_58882_000000000713.bin,453,6.142357793387964,0.9475238977248123,6.180536966712577,0.9027452167594601,6.18395753796209,0.9154931233331731,6.180536966712577,0.9027452167594601,0.27616926503340755,124,1.0,0.27616926503340755,6.246117684072466,6.251356532000753,135,318,0,0.2980132450331126,False,kalman
0000000088_71575_000000000714.bin,390,6.240848646211548,0.9430162901962045,6.203020534115969,0.9177578544698297,6.198180315024455,0.922373915048931,6.203020534115969,0.9177578544698297,0.3220779220779221,124,1.0,0.3220779220779221,6.2705456880645905,6.266435418698524,146,244,0,0.37435897435897436,False,kalman
0000000088_83594_000000000715.bin,483,6.215582541314789,1.0958835961564963,6.207306351534353,0.9785295443996667,6.202530871597038,0.9657513353258222,6.207306351534353,0.9785295443996667,0.2905263157894737,138,1.0,0.2905263157894737,6.283961506172817,6.277265714847343,152,331,0,0.3146997929606625,False,kalman
0000000088_95791_000000000716.bin,487,6.2666150650352,0.9120598174509602,6.225063154518054,0.9586287612577141,6.218551919956579,0.9523284558571068,6.225063154518054,0.9586287612577141,0.2375,114,1.0,0.2375,6.298442694797561,6.291050585477026,144,343,0,0.29568788501026694,False,kalman
0000000089_06681_000000000717.bin,443,6.207279797170499,1.1012513100725745,6.2187358692032575,1.0093735976257014,6.2157338892600595,0.9895591694109738,6.2187358692032575,1.0093735976257014,0.2929061784897025,128,1.0,0.2929061784897025,6.300119909215939,6.294011052727928,139,304,0,0.31376975169300225,False,kalman
0000000089_19285_000000000718.bin,455,6.235709358416717,1.2137467645392352,6.224025475874322,1.0730643128049497,6.220727756549224,1.045606068193039,6.224025475874322,1.0730643128049497,0.24608501118568232,110,1.0,0.24608501118568232,6.315849914599629,6.307990636561222,129,326,0,0.2835164835164835,False,kalman
0000000089_32056_000000000719.bin,458,6.255824311311509,0.937679906631427,6.23526859045609,1.02519644688262,6.229501895239796,1.018624527802636,6.23526859045609,1.02519644688262,0.2891832229580574,131,1.0,0.2891832229580574,6.318987430738332,6.312233344184715,151,307,0,0.3296943231441048,False,kalman
0000000089_43840_000000000720.bin,443,6.237021288837477,1.0920614363308387,6.235902706621699,1.0493878144177966,6.231381743639217,1.0369837549346865,6.235902706621699,1.0493878144177966,0.3068181818181818,135,1.0,0.3068181818181818,6.323582635777,6.317076360386865,149,294,0,0.3363431151241535,False,kalman
0000000089_56016_000000000721.bin,415,6.237866330407738,0.7851306539605616,6.236562976343196,0.9605311795679328,6.233002890331346,0.9740204796911553,6.236562976343196,0.9605311795679328,0.28078817733990147,114,1.0,0.28078817733990147,6.310098089952079,6.308648106031649,125,290,0,0.30120481927710846,False,kalman
0000000089_68239_000000000722.bin,441,6.205067345156367,1.0122608392751267,6.2252011787937835,0.9791922413960548,6.226019004037601,0.9835805695871481,6.2252011787937835,0.9791922413960548,0.30963302752293576,135,1.0,0.30963302752293576,6.301741597532046,6.30323277180105,154,287,0,0.3492063492063492,False,kalman
0000000089_80459_000000000723.bin,440,6.231361777442107,0.9270208811208824,6.227317567099092,0.9612694934519941,6.227354697388727,0.9694406474705817,6.227317567099092,0.9612694934519941,0.2923433874709977,126,1.0,0.2923433874709977,6.301073172130476,6.302361596739561,143,297,0,0.325,False,kalman
0000000089_91557_000000000724.bin,447,6.261117251346365,1.1021361528916607,6.238242233362534,1.0068001330510452,6.235795335878137,1.0026145238258515,6.238242233362534,1.0068001330510452,0.2653061224489796,117,1.0,0.2653061224489796,6.318964525143308,6.3158831017005115,136,311,0,0.3042505592841163,False,kalman
0000000090_03470_000000000725.bin,478,6.258094602627853,0.8932666333643128,6.245472771586654,0.9654494862727234,6.241370152565566,0.9752775512104668,6.245472771586654,0.9654494862727234,0.3107822410147992,147,1.0,0.3107822410147992,6.3196536970924715,6.317109123897687,155,323,0,0.32426778242677823,False,kalman
0000000090_17017_000000000726.bin,409,6.278545363087943,1.1368061615711704,6.256458757072638,1.0223703945626532,6.250663955196161,1.0156597038006427,6.256458757072638,1.0223703945626532,0.27680798004987534,111,1.0,0.27680798004987534,6.339441410931179,6.332642774917351,138,271,0,0.3374083129584352,False,kalman
0000000090_27062_000000000727.bin,456,6.259489277649429,0.9943292591238179,6.257588874865772,1.0119135158528394,6.252870285809478,1.0103270926314365,6.257588874865772,1.0119135158528394,0.3258426966292135,145,1.0,0.3258426966292135,6.338879040525189,6.333967764779372,167,289,0,0.36622807017543857,False,kalman
0000000090_39540_000000000728.bin,424,6.308910308709624,0.9630221761100694,6.274849632598256,0.9954700631409732,6.266880291534514,0.9985008635010947,6.274849632598256,0.9954700631409732,0.2863961813842482,120,1.0,0.2863961813842482,6.353321852254013,6.345927242163761,142,282,0,0.33490566037735847,False,kalman
0000000090_50756_000000000729.bin,430,6.344179854384276,0.9128803035139511,6.297852102276076,0.9680683270354341,6.286205182246955,0.9770957235043088,6.297852102276076,0.9680683270354341,0.2759433962264151,117,1.0,0.2759433962264151,6.37182057091632,6.361689370458046,147,283,0,0.34186046511627904,False,kalman
0000000090_62842_000000000730.bin,433,6.183061329827037,0.9112475278178434,6.255099900217496,0.9469062228222325,6.260419219141975,0.9606336745826924,6.255099900217496,0.9469062228222325,0.3247663551401869,139,1.0,0.3247663551401869,6.326365951833674,6.333692908260114,149,284,0,0.3441108545034642,False,kalman
0000000090_74426_000000000731.bin,450,6.329924507377586,1.03332720227913,6.27984680741914,0.9754884237861388,6.277795541200878,0.9788070565068019,6.27984680741914,0.9754884237861388,0.2789115646258503,123,1.0,0.2789115646258503,6.355159603785976,6.353643058198118,146,304,0,0.3244444444444444,False,kalman
0000000090_85969_000000000732.bin,368,6.204943982122421,0.6676647911831174,6.251605072851893,0.8594250671495645,6.2595826514312645,0.9010214901758808,6.251605072851893,0.8594250671495645,0.33424657534246577,122,1.0,0.33424657534246577,6.3104023194208905,6.324097935346829,137,231,0,0.37228260869565216,False,kalman
0000000090_97703_000000000733.bin,396,6.2059718373120285,1.1308448899445693,6.2356488919212225,0.9543301018123853,6.246179947901455,0.958477340118053,6.2356488919212225,0.9543301018123853,0.30670103092783507,119,1.0,0.30670103092783507,6.308253565492085,6.319291317314466,135,261,0,0.3409090909090909,False,kalman
0000000091_09941_000000000734.bin,433,6.282612282082259,1.031475628408283,6.252114683260855,0.9813780244465564,6.255288031446656,0.9767269121906105,6.252114683260855,0.9813780244465564,0.3058823529411765,130,1.0,0.3058823529411765,6.328668172649961,6.331083937001403,159,274,0,0.3672055427251732,False,kalman
0000000091_20489_000000000735.bin,449,6.236260158180517,0.9611154855567023,6.246162914666604,0.9737714930624044,6.250531063130121,0.9728240555321335,6.246162914666604,0.9737714930624044,0.3393258426966292,151,1.0,0.3393258426966292,6.32161230045448,6.3257825772133955,179,270,0,0.3986636971046771,False,kalman
0000000091_31482_000000000736.bin,444,6.27353806914976,0.7031491637578542,6.255943927742841,0.8770794161910831,6.25628281463503,0.9054053325885636,6.255943927742841,0.8770794161910831,0.3211009174311927,140,1.0,0.3211009174311927,6.317127727802297,6.321458176162952,158,286,0,0.35585585585585583,False,kalman
0000000091_43207_000000000737.bin,430,6.3458791681605025,1.0208395036945774,6.285092080020802,0.9236722857112494,6.278681903016398,0.9342638753650669,6.285092080020802,0.9236722857112494,0.2759433962264151,117,1.0,0.2759433962264151,6.352602061024385,6.34781028608116,149,281,0,0.34651162790697676,False,kalman
0000000091_55192_000000000738.bin,444,6.2824024264476215,0.9994827761381266,6.284230380656747,0.9479601166947199,6.279612033874204,0.9505686005583318,6.284230380656747,0.9479601166947199,0.2619589977220957,115,1.0,0.2619589977220957,6.355326888525335,6.351150128940832,138,306,0,0.3108108108108108,False,kalman
0000000091_67085_000000000739.bin,453,6.344816374574377,1.1371319574218868,6.305409552577821,1.0140893105614353,6.295913119049247,0.9972094397742206,6.305409552577821,1.0140893105614353,0.29082774049217003,130,1.0,0.29082774049217003,6.386436154502337,6.374397906421534,147,306,0,0.32450331125827814,False,kalman
0000000091_78832_000000000740.bin,415,6.416181518921176,1.2218991604295484,6.340315389246838,1.0795731772576793,6.3259802190172305,1.0533818699380526,6.340315389246838,1.0795731772576793,0.25183374083129584,103,1.0,0.25183374083129584,6.431568819516317,6.413083431182809,119,296,0,0.28674698795180725,False,kalman
0000000091_90739_000000000741.bin,418,6.361999013820635,1.244071666727971,6.3471934535834595,1.1317522393883221,6.3349849177180815,1.1010543191355322,6.3471934535834595,1.1317522393883221,0.24759615384615385,103,1.0,0.24759615384615385,6.447303922460396,6.429957583172892,123,295,0,0.2942583732057416,False,kalman
0000000092_02800_000000000742.bin,417,6.326144218908301,0.9876473913781314,6.340040010528105,1.0827791607871267,6.332774743015636,1.072702587196182,6.340040010528105,1.0827791607871267,0.27007299270072993,111,1.0,0.27007299270072993,6.4318362888161325,6.422984258610178,122,295,0,0.29256594724220625,False,kalman
0000000092_15161_000000000743.bin,401,6.304989588916236,1.0888415785362417,6.3281459999670675,1.0848363817110818,6.325828454490786,1.0767373350311968,6.3281459999670675,1.0848363817110818,0.2727272727272727,108,1.0,0.2727272727272727,6.420459623109796,6.416811429697414,122,279,0,0.30423940149625933,False,kalman
